id	binomial_name	registration number	shell_length	shell_width	head_length	head_width	flipper_length_1	flipper_width_1	flipper_length_2	flipper_width_2	flipper_length_3	flipper_width_3	flipper_length_4	flipper_width_4	circle_count	measure_count	shell_crack	timestamp	weight
21940	Eretmochelys imbricata	38da2090c7304750b63429341a0a8f87	359	190	54	35	195	97	170	82	141	90	143	72	30	4,0		1718820626	24,075
17751	Lepidochelys olivacea	73cd763823416fb495aa2be65fe378d2	587	477	106	89	372	389	483	343	347	272	356	253	34	3,0		1675755493	38,193
20547	Chelonia mydas	fdfcccbb6353bd40234e9d9f7ff4c3b1	893	723	152	180	514	575	492	557	388	345	416	381	80			1704343344	73,369
21742	Lepidochelys olivacea	66e829c7713eb61500067ec1e8fa1fe9	438	377	64	64	301	222	307	217	244	173	226	198	0	3,0		1716888320	30,448
19503	Lepidochelys olivacea	3eeda384b1a080dec981bb6f6fb1f3d7	510	423	87	77	324	290	329	216	260	247	319	198	0	2,0	1	1694116559	34,317
19764	Chelonia mydas	ca9cac6a1dc902931fb545ad02d3ec9e	818	825	155	158	502	495	562	481	391	358	344	377	84	1,0		1696934042	71,068
19596	Chelonia mydas	9dd16749f6986be3dc66f23a59739c04	736	722			451	411	439	382	391	354	386	343	58	1,0		1695012575	59,848
24176	Lepidochelys olivacea	1a19b405815c0911c543cab087859053	355	279	53	47	225	171	241	150	191	137	212	134	0	1,0	1	1741021734	26,61
22875	Lepidochelys olivacea	2e91171f33b779d8ed2fe6ff8eac40cd	419	339	63	60	287	256	291	251	246	209	222	203	0	2,0	1	1728292487	29,77
18181	Eretmochelys imbricata	b3fa6f61c7553afc77883b84081c1283	1213	688	242	171	538	356	583	345	479	344	440	266	113	3,0		1680045093	69,574
18521	Lepidochelys olivacea	db5876659764465fbab2f7780e2bfd85	440	345	74	82	363	239	313	262	220	234	262	215	0	3,0		1683771750	32,294
18470	Lepidochelys olivacea	a4ad25ad6c1e8e622848e63c184666f7	566	450	69	100	379	303	403	336	288	185	323	229	10	3,0		1683152835	36,65
23642	Lepidochelys olivacea	970a6ba3a1dffffcaf17bc549b1551ab	381	313	60	57	273	223	242	206	221	170	204	176	0	4,0	1	1736163604	28,531
18751	Chelonia mydas	0e680d6830b7de41cce8c454a862559f	1357	1179	199	275	804	571	651	727	662	578	685	565	84	3,0		1686045369	152,884
19985	Lepidochelys olivacea	6f99807d8c861f152022fb7edc626cd5	786	690	125	134	553	434	592	360	432	349	451	357	56	4,0		1698927267	46,661
19054	Lepidochelys olivacea	708acf8658e3030e35b646f0d2edf179	379	270	54	68	254	205	266	183	182	165	222	140	0	2,0	1	1689642482	28,03
25219		54e54d46df507abfa67462e6b0391d60	767	675	120	122	553	417	498	382	383	364	336	349	68	2,0		1750938660	57,575
19893	Lepidochelys olivacea	6651819c9b4e2f35199ff38fa0e1ea4b	381	333	62	58	288	239	273	258	251	156	185	130	0	2,0		1698065710	29,111
19632	lepidochelys olivacea	a17bb580ddd74026089385ed4a5f18eb	442	334	78	72	277	269	293	247	229	203	239	154	0	4,0	1	1695590168	31,122
20650	Chelonia mydas	02ba4156e4f7661923a22e9b6c5fb751	829	812	153	129	463	360	560	437	366	347	358	398	68	3,0		1705286758	70,059
23343	Lepidochelys olivacea	ef25ebf72f349cee45a720b0cbbb581a	543	455	101	94	420	328	404	326	299	316	333	213	14	2,0		1733150726	37,134
19998	Lepidochelys olivacea	9d1fe83b9a2cdc5471b983088b05a68a	731	562	127	119	504	394	460	398	457	314	385	366	52	4,0		1699112208	44,11
20345	Caretta caretta	82ff7fdcef47a051b6b3cac596d33d39	589	318			291	172	274	204	267	119	211	156	51	4,0		1702373321	65,825
19637	Lepidochelys olivacea	081a66dd49ce45da3fe9de1478ff1baa	502	392	79	77	319	260	317	264	303	182	316	222	0	2,0	1	1695641777	33,622
23847	Lepidochelys olivacea	eabc15da8b720eabbb592e375a0a1048	516	426	86	70	345	243	336	332	312	233	254	242	3	4,0		1738021918	34,316
21507	Chelonia mydas	45fcab1f1394672c142ab5fd8cdbfe54	756	649	123	153	419	394	461	441	396	306	380	348	73	4,0		1714203862	60,117
23918	Lepidochelys olivacea	acd537d1ddfd7d6ca4cbe2bf479d5726	438	353	68	68	300	264	325	239	250	178	239	200	0	2,0		1738688244	30,903
19181	Lepidochelys olivacea	e95420e44decc1403437b2eca5701e6a	696	602	108	115	492	384	425	315	405	315	395	325	55	3,0		1690814758	43,037
21443	lepidochelys olivacea	b99858f85513a91e7e3ea8b79681f5e5	446	347	74	76	284	245	320	197	256	182	242	205	0	4,0		1713591612	30,634
22619	Chelonia mydas	db2ed81921acd5c229365f2634c311de	899	827	133	191	513	409	558	507	415	398	435	348	70	2,0		1725605498	74,61
19646	Caretta caretta	6c96754c549c733386137843f584f694	249	133	41	27	113	76	111	80	89	51	98	53	30	2,0	1	1695743046	22,103
20529	Lepidochelys olivacea	ba149d780e4cb788e1b6b90e062fe60e	374	301	61	59	271	200	255	208	192	122	221	154	0	3,0		1704175969	28,259
23792	lepidochelys olivacea	6b2231dabda0450c0b8c490eaf36aea8	427	374	71	77	311	252	312	225	252	217	238	204	0	2,0		1737474236	32,791
23892	Chelonia mydas	11d6d351ce54a3e88d5a835523140d17	753	607	118	159	490	374	461	397	365	398	412	328	60	4,0	1	1738441637	57,211
18078	Lepidochelys olivacea	e46a9097e27f203f1d7d3a725e4f478e	537	441	86	103	343	306	368	294	292	250	266	242	9	3,0		1679129035	34,74
23508		51e433a96791f86120702bb26a0ea794	548	432	115	63	436	280	374	307	273	236	287	221	8	4,0		1734929205	34,941
18334	Lepidochelys olivacea	a53dde6bc3f6e625800cc1617f8df334	324	262	55	55	225	182	255	173	190	163	180	178	0	3,0		1681650585	26,987
20675	lepidochelys olivacea	e5711cd70b10cd41feac2766f440d14a	572	477	84	90	403	403	474	331	325	273	327	290	21	1,0		1705459810	37,725
21664	Lepidochelys olivacea	7c95910bbd09937993d0265178113a9f	441	378	62	78	316	257	326	241	290	186	271	182	0	1,0	1	1716030088	30,721
20516	Lepidochelys olivacea	b684b63b71ed6347ddb9285f61fb27b5	574	470	85	71	431	334	395	393	259	230	330	257	21	4,0		1704039211	36,923
22197	Lepidochelys olivacea	06f5b48b2a0be95c14c8cb97ce411eb7	418	343	74	69	244	277	277	234	191	175	233	201	0	1,0		1721083882	30,182
25190	Lepidochelys olivacea	6d06a11677bc5e1d41303c73f4aa5666	621	482	107	93	445	303	486	358	348	282	268	315	34			1750737156	39,295
20521	Lepidochelys olivacea	374af7f3ae275446fc1023689fb190b4	561	426	95	121	425	325	376	307	304	273	344	280	18	4,0		1704079020	37,115
23955	Caretta caretta	eda90e3611e42235ddcf1821b511a420	1079	580	193	131	543	264	554	348	400	232	485	228	97	3,0		1739003212	173,777
23468	Eretmochelys imbricata	0ce2bc5326e7eb30e738ff9b0b6bd522	261	165	46	36	124	76	122	76	119	67	110	62	20	1,0		1734605949	22,409
20062	Lepidochelys olivacea	308e91391cc72f6c775892faccafe31e	534	428	88	94	352	294	365	307	283	255	318	212	4	2,0		1699698842	34,302
23894	Dermochelys coriacea	0e2e7bd294f7779eaabd80eab6c4ca0b	2420	1321	476	244	2590	1191	2392	981	2146	994	2047	1084	84	4,0		1738481609	575,775
17803	Lepidochelys olivacea	396a3f6263fe703d834a1d2809fffefd	398	300	63	59	275	256	243	179	213	172	243	195	0	2,0		1676316411	28,771
25146	Lepidochelys olivacea	9d2c651c269efa46312dd070e13c9b58	386	269	65	52	268	232	256	220	205	178	188	148	0	4,0		1750372552	28,929
17572	Lepidochelys olivacea	02721bfe909ece4ee3154c906cceb990	437	326	78	52	279	205	360	178	268	169	245	196	0	2,0		1673811454	29,912
20746	Chelonia mydas	2f13d8957226b17f0b805c6ff56acc33	941	846	135	167	549	442	634	450	447	347	453	384	86	2,0		1706252423	75,661
19731	Lepidochelys olivacea	09d37ce1025b9cd228cadf1d3bdbc3e6	440	342	85	66	281	246	317	288	244	189	256	191	0	2,0	1	1696582227	31,373
23624	Lepidochelys olivacea	d3a8a005708ffc7cbc3b3ef74069844e	384	316	70	56	283	222	312	216	193	207	235	210	0	3,0		1736021818	29,439
23487	Lepidochelys olivacea	e7d3065e7c5ffe5d59f3aa70c346dd9c	480	414	83	99	371	307	428	282	241	218	282	179	0	3,0	1	1734776418	34,559
20793	Lepidochelys olivacea	8f395804c7ed4238f87d4d3e06d85171	469	422	92	84	356	312	375	298	288	228	295	231	0	4,0		1706828245	33,979
19908	Lepidochelys olivacea	7f57bdd0638b6cdd5d16171e279d30c2	611	478	107	97	417	406	406	350	371	250	296	289	26	4,0		1698287098	38,44
21205	Dermochelys Coriacea	f393e7e93424566d7b76d25b5b3443f3	1922	1019	411	188	1907	1084	2151	1008	1423	869	1449	802	43			1711314196	497,84
21772	Lepidochelys olivacea	8d986e06ae93c7f857e30280bd6198cf	527	427	99	83	348	317	406	328	302	259	267	255	6	1,0		1717170309	35,955
21184	Lepidochelys olivacea	9f9360d48433a8b008bd0cbb28b79a69	496	397	75	73	336	237	343	259	287	205	226	233	0	4,0		1711104996	32,484
23530	Chelonia mydas	dd4689a8054b500061b54f631cf344b6	832	702	126	100	539	451	407	456	376	259	342	371	62	1,0	1	1735140616	63,555
18074	Lepidochelys olivacea	ba97f9399beeba261658923ebdc3b83a	488	386	62	78	346	281	335	333	213	236	276	237	0	1,0		1679099752	32,371
22132	Chelonia mydas	05adba167332c2b9c473ca0cda2e8498	1071	1064	185	186	704	614	729	621	475	428	465	504	90	2,0		1720568190	109,15
18402	Eretmochelys imbricata	dc51c1f3fe2f52b124e4c67fd9b3233f	1040	617	176	138	473	311	540	284	427	266	395	233	86	1,0		1682466130	60,949
19051	Lepidochelys olivacea	88f51b459c04a870c0f88ce9d4f4ef92	591	440	96	97	414	313	356	346	333	250	330	208	20	2,0		1689620995	38,271
24317	Lepidochelys olivacea	8e457a10e85c755f08b6f8206ccd5ca2	362	293	55	55	259	191	260	182	187	150	207	154	0	1,0		1742363142	26,892
19914	Lepidochelys olivacea	9273c80fcd499ba8c681bfec6e5d5939	435	385	69	75	342	233	306	252	230	211	251	173	0	2,0		1698343792	30,698
18893	Chelonia mydas	966bca4d183028b1e276e59c0c668f5f	767	701	146	115	468	430	430	404	399	350	414	330	73	1,0	1	1687710751	58,01
20298	Eretmochelys imbricata	39907c2ca2ec17d071d5a98eae958e17		122	31	25	99	62	104	62	87	51	80	57	33	2,0		1702019649	21,269
17845	chelonia mydas	fcb896e513870d3c9a290fde70d6df7a	1435	1385	173	256	919	779	958	765	677	602	624	596	106	2,0	4	1676692292	170,661
24225	Caretta caretta	8a1cc0e07536e0a4077171e2f18a8429	257	151	46	32	151	74	141	80	113	64	99	57	29	1,0		1741487985	24,075
22326	Lepidochelys olivacea	487dde1506111fddefbc24b38040d247	448	334	72	64	306	238	321	284	238	178	259	220	0	2,0		1722293750	30,393
19974	Lepidochelys olivacea	60628970722e3a7af2a722a7581e0c82	450	343	55	65	298	284	344	247	229	236	246	191	0	4,0	1	1698823380	30,564
22487	Chelonia mydas	32e18b54fa951ef87edd1ebf4c6b4cd4	1324	1192	205	265	750	566	773	694	637	561	489	598	85	2,0		1724026644	139,447
18316	Dermochelys coriacea	a3031cdc4c2468900936a46a6574dbcb	1891	897	323	143	1863	1145	1962	1023	1573	689	1496	804	38	2,0		1681379489	466,554
20574	CHELONIA MYDAS	39a5eeb510ec67b388ca9ab8f3342e72	1441	1353	241	209	821	747	882	802	729	532	607	680	84	3,0		1704624254	162,181
23630	Chelonia mydas	356e87e7015185a5bdc79dc0b1824eb6	806	711			427	428	463	360	326	336	382	333	69	1,0		1736070933	60,623
18086	Lepidochelys olivacea	1a891f4931ba5ddc9be63adb0ea832a9	419	368	69	57	324	268	302	237	279	188	215	184	0	1,0		1679220814	30,246
21185	Chelonia Mydas	132a13db4920004ec17f01e90503800d	873	750	123	162	465	434	513	438	409	358	367	380	60	4,0	1	1711113420	67,427
23038	Chelonia mydas	b0420cea922eaed07c11871be685b21f	796	721	139	142	482	382	462	474	365	363	357	338	60	2,0		1729826146	61,487
21282	Lepidochelys olivacea	4064cd493eba7de0ac350d55d33d4744	488	406	93	72	320	286	352	282	257	196	258	181	0	4,0		1712049448	33,415
23163	Dermochelys coriacea	ae6dfa13bd94385dbd94dc9db44bacbb	1602	746	227	167	1432	739	1452	898	1237	622	1206	682	10	1,0		1731120179	397,17
23855	Lepidochelys olivacea	f86cd99a495b14aeb87c892f4d7f651c	395	312	76	59	274	258	294	174	185	153	197	177	0	3,0		1738091013	29,124
22837	Chelonia mydas	0eeef63f4814f249073a124f554fd738	901	807	188	182	606	482	570	559	471	389	455	433	71	2,0		1727862962	82,922
20772	Lepidochelys olivacea	1de16aec983f8ba59b1433400248f845	397	338	63	69	297	233	277	213	229	191	241	167	0	4,0		1706558413	29,37
21402	Lepidochelys olivacea	7da18b77d29fa0e1e18cbd874e066496	564	475	92	88	427	357	357	298	363	274	401	255	20	1,0		1713208576	38,235
25275	Lepidochelys olivacea	b000189f3f1042bd6c81d1b5056b53df	350	306	67	49	300	228	283	223	226	179	202	146	0	1,0		1751584498	27,817
19387	Lepidochelys olivacea	2aeae751a4b4fc963c436985a483d94b	430	373	82	76	292	295	270	190	251	187	272	143	0	1,0	1	1692907830	31,111
22912	Lepidochelys olivacea	9f73ed6e5f2a6591544298628a46acad	350	283	56	54	233	223	215	217	217	133	180	140	0	3,0		1728687379	26,747
23994	Lepidochelys olivacea	7fc08f1831e31ce988872cc245b4664f	638	522	117	123	468	358	495	355	318	263	343	320	43	3,0		1739387988	39,933
25201	Lepidochelys olivacea	712062bec6cd8cf625e1c58da6d60acc	529	407	88	96	358	286	348	308	330	273	275	275	11	2,0	2	1750821061	35,835
19698	eretmochelys imbricata	8b9b3ea46b274d4c3c755c14fc298cc2	745	477	117	99	416	221	424	212	319	213	293	167	73	1,0		1696221856	44,51
19285	lepidochelys olivacea	2e6934f039a9bc6a0f64b4f4548ed56c	443	365	69	77	266	211	231	210	231	243	254	175	0	3,0	1	1691798195	30,619
19073	Chelonia mydas	e90d9134fb1c669f58f535c729d7b49f	866	778	174	167	599	483	525	430	433	466	413	303	80	1,0		1689830969	75,404
17853	Lepidochelys olivacea	881ae2efddd6b4d65443d763084cfb78	771	611	120	117	558	483	537	512	337	420	437	304	58	3,0		1676732360	46,302
17971	Dermochelys coriacea	30b28ef01e69423d464fcf8e3f83f8d1		657	199	110	1381	573	1223	641	1087	474	946	526	0	3,0	1	1678032878	374,633
19553	Lepidochelys olivacea	7c98e3f5b21f97a7faa4e6588f9afc46	440	370	85	78	308	243	252	270	257	179	220	198	0	2,0		1694612708	29,76
23305	Lepidochelys olivacea	5cdcc4f26d058a89ce218f40026ae019	341	261			242	196	229	211	209	156	198	149	0	4,0		1732785660	27,233
20066	Lepidochelys olivacea	b3c2a38415e9f473999b267d68e12b8d	355	285	63	43	248	161	251	229	211	183	191	179	0	4,0	1	1699705409	28,721
21568	Chelonia mydas	d321fd7cec29195ffe17b32350dd883e	1157	1111	187	174	843	686	821	618	631	587	563	614	101	1,0		1714949141	132,342
21104	caretta caretta	9a384b8f54a1d6ffbea886be461920d8	178	93			81	47	73	56	67	28	75	34	28	1,0		1710204346	17,0
17562	Lepidochelys olivacea	c682eb68950690528627c1514b094b56	723	574	116	131	520	490	612	534	455	336	472	377	65	1,0		1673656795	46,914
23665	Lepidochelys olivacea	0acff5508015dc7419774cd96dc401fd	477	399	89	56	356	337	367	291	293	218	305	207	0	4,0		1736327766	33,671
21183	Caretta caretta	c2549f86710190da328bba10a55d0286	289	152	41	29	165	78	134	83					27	3,0	1	1711092093	25,735
18571	Lepidochelys Olivacea	be005cf2c47444b7cd59fd7a169b41bb	546	395	91	88	377	332	385	317	282	254	314	245	10	2,0		1684224731	35,386
21096	Lepidochelys olivacea	dff7a2b5d475670b960bf51ef96e5268	436	378	74	63	326	216	276	254	233	191	246	176	0	3,0	1	1710108464	30,973
19137	lepidochelys olivacea	5002e0a76645efeafb9fc968855d82cb	353	285	51	52	221	212	264	178	193	147	201	149	0	2,0		1690396194	27,547
24234	lepidochelys olivacea	caab3e49899cdf1694830c9f5d3cb171	607	461	118	93	387	365	491	311	365	260	292	262	32			1741571975	40,237
22885	CHELONIA MYDAS	001106d31a806343124493bfe3c4884b	1063	914	185	179	680	628	686	533	557	409	596	478	93	1,0		1728379026	101,26
19367	Chelonia mydas	792ffc0ddd4d91598414256ec141b131	1090	962	176	220	666	608	703	601	491	471	560	542	78	1,0	1	1692644963	104,38
24742	lepidochelys olivacea	aee97a19ef82dcd31efe1edd9fc2c8e7	539	420	84	89	371	265	411	287	321	229	272	248	9	2,0		1746380201	35,535
21608	Dermochelys coriacea	4602b116cbac5875dc9000ad42aead9e	1377	742	253	129	1295	761	1451	728	1180	590	1000	597	3	2,0		1715336656	389,633
24694	Lepidochelys olivacea	cc15ddf545537c80bfcf0a648aa4dd70	549	398	75	76	386	315	416	330	290	241	321	239	12	4,0		1745813409	35,889
18997	CHELONIA MYDAS	194b9007f3f0aa6ce4ce026a6033e2e5	787	722	150	138	414	400	509	399	353	359	439	361	82			1688974683	63,481
20448	caretta caretta	deba44dded7cdc6de2548a555ed2c729	584	333	86	53	291	166	309	165	250	129	248	123	43	3,0		1703307354	75,284
20859	Dermochelys Coriacea	9bfbb76abf96f2dd1c779049806c4083	2014	1028	242	239	2155	1101	2172	1252	1992	829	1681	828	44	4,0		1707472698	508,233
20373	Dermochelys coriacea	f75a13f92b64b08c71e2b21d81b774ac	1595	825	307	170	1767	893	1754	688	1264	577	1272	679	9	1,0		1702597044	415,656
18820	Lepidochelys olivacea	3ef1845c634ec1b5fa7a9784ecd3a158	775	663	124	111	579	440	506	416	336	345	399	370	51	2,0	4	1686760459	46,255
24286	Chelonia mydas	b50025f7f3b58b92054456af5d7e2194	1212	1083	183	201	693	606	846	691	602	515	578	558	74	2,0	1	1742096045	120,457
24637	Lepidochelys olivacea	198f7531b8c3ff41c653592fdb78825f	386	270			270	207	249	194	224	180	211	201	0	4,0		1745284600	28,938
22789	Lepidochelys olivacea	bb909905478c66a8ea179c87e7c5bc51	648	521	117	81	392	321	384	381	362	297	329	249	36	2,0		1727321729	39,351
17457	Caretta caretta	e75920e3a647149e551b568998e2e81b		153	44	30	125	67	139	65	105	65	108	56	36	2,0	1	1672784034	24,633
23869	Lepidochelys olivacea	1c457d7bac41ce7a942de8a1056d62ac	759	598	140	111	600	445	566	407	427	409	479	368	60		4	1738208045	46,321
23123	Chelonia mydas	b41d1968507e0da97fc0c9ca5dbca330	1047	1035	194	187	616	667	632	474	513	498	510	514	80	4,0		1730711156	95,644
22792	CHELONIA MYDAS	964ae75f643aa894d1d9249948307c28	773	698	126	159	522	446	439	389	314	378	355	358	77	4,0		1727364555	62,157
22832	Lepidochelys olivacea	e1f5b5ce72d2f9cc92566adf39de3633	846	627	100	138	617	422	600	397	409	318	365	289	54	3,0	4	1727815601	47,989
22272	Chelonia mydas	5d61cfb1bce588276c391f3478569793	830	705	109	115	460	436	568	366	418	303	341	323	62	2,0		1721824961	60,995
23891	Chelonia mydas	4b70194281d3b5e38bda3093470fc927	1154	1040	220	232	704	841	584	635	627	514	516	497	104	4,0	4	1738425811	115,152
18725	Lepidochelys Olivacea	f084c7f22d52f59d2c44cc401d5fe0f4	647	537	97	96	462	377	413	311	376	283	336	288	40	4,0		1685739633	41,624
18528	Lepidochelys olivacea	8b8c71e3359e2ce8def7835619b91c39	335	259	59	55	261	184	196	183	181	132	167	140	0	4,0		1683860947	26,724
24374	Eretmochelys imbricata	16ce9da914c96a5b1770495a6d7a8d44	203	111	33	27	106	65	100	64	87	48	92	54	20	1,0		1742932484	20,839
24425	Chelonia Mydas	bf5fdcb041b48813ecbd6354eebda5a0	1101	935	167	162	623	553	635	506	427	477	534	443	56	1,0		1743333060	96,371
20122	lepidochelys olivacea	8bdb417dfde574e8effafdcb62f565bb	656	532	112	103	507	326	515	388	443	286	380	346	43	3,0		1700286317	43,911
17993	Chelonia mydas	4998f423240aac976da94a9951da4bfc	820	743	161	198	475	511	500	423	417	376	392	319	88	4,0	2	1678325911	67,602
19155	Lepidochelys olivacea	3cd97d64c068257e05d2675dc543518f	380	313	61	62	261	212	291	208	229	168	227	173	0	1,0		1690550160	28,132
20444	lepidochelys olivacea	920d2f97695224189034dc830a20f3a3	465	354	94	76	299	281	327	282	249	207	223	192	0	2,0	1	1703246135	30,9
17915	Lepidochelys olivacea	c403bf1520611e30ca8cd96e9d1076e1	468	344	66	75	308	284	374	284	309	200	280	182	0	3,0		1677423096	31,665
21968	Lepidochelys olivacea	736546d8ea0489f633eca6eb3533fca6	571	428	91	98	389	353	429	269	275	296	347	274	21	2,0		1719090075	36,622
24117	Eretmochelys imbricata	f7c5aa3cb76db5bd6b8f5a7c05a3671a	173	101	32	21	81	56	74	39	67	42	75	47	29	4,0		1740501119	20,533
21780	Lepidochelys olivacea	9e12aaf49d074b8f5c120c948576a410	609	498	82	78	367	386	416	294	335	296	327	252	20	3,0		1717214595	37,639
17552	Eretmochelys imbricata	c9b284138b3fcd80171d3b2582fa0e40	238	162	37	29	122	83	142	68	101	58	90	55	22	4,0		1673560743	21,418
20068	Chelonia mydas	bcc8a577450d32a424f42dfc89f61abf	1047	913	154	179	687	491	617	566	505	524	466	356	62	1,0		1699744369	98,766
23363	Lepidochelys olivacea	4e2ac860339ee77ca4457e8a00a262d6	405	331	67	62	284	216	298	259	217	180	213	157	0	2,0	1	1733423267	29,041
20918	Dermochelys coriacea	2ae5e4a32620ac6664ca11a5b847a604	1870	1001	273	205	1924	859	1816	911	1468	924	1488	840	32	1,0	2	1708152295	483,012
24962	Caretta caretta	e8ad4a11e37686da179e07f9933fad9a	422	226	73	42	177	114	204	120	153	99	152	90	27	3,0		1748584301	38,169
23383	Eretmochelys imbricata	67ae10e10652b9e135eb7bee2de13e5e	295	175	53	33	163	84	159	88	103	73	118	77	31	4,0		1733617866	23,035
22733	Chelonia mydas	b667a81c77b86e21d41c0a4696be3036	922	791	154	138	476	428	505	460	498	372	422	382	68	4,0		1726763721	75,224
21025	dermochelys coriacea	5b69dd3ac1fd601cc0c9595bc441a635	2434	1134	412	222	2191	972	2120	1088	1717	800	1892	982	82	2,0		1709302396	540,77
19569	Lepidochelys olivacea	749ada895469d6fb2a31e7ba77512d7b	535	441	104	98	358	299	395	301	341	288	292	226	15	2,0		1694751291	36,667
17816	chelonia mydas	cc17874aca10a596ad4691215b0788bf	863	815	156	146	460	480	498	437	433	439	367	376	90	1,0	2	1676406068	68,835
18480	Chelonia mydas	be95ff422113c337f1ce070a2940b0fb	910	885	148	195	480	469	618	538	401	384	462	427	71	4,0		1683256424	84,848
19624	Dermochelys coriacea	151764f1a813bc5602b6b8f0591e2ccd	1456	683	242	169	1451	671	1560	891	1230	582	1331	557	7	2,0	1	1695499910	391,957
24777	Lepidochelys olivacea	2d655023e1d7b93ec1849ca04dfbeab6	533	406	92	69	424	308	386	244	266	240	251	274	6	4,0		1746872833	35,133
17581	Lepidochelys olivacea	52c4b0e303e31ad1561f715cf207cbc5	476	379	75	82	275	276	319	278	230	221	277	170	0	4,0		1673897194	31,375
22705	CHELONIA MYDAS	15e74291ea8f1b199745c351d1462159		770	144	148	462	418	487	495	507	364	392	363	71	4,0		1726450895	74,168
21882	Lepidochelys olivacea	321372780681db2ca435b4eef407376a	371	269	67	50	253	204	274	194	206	198	184	149	0	1,0		1718214417	28,188
24674	Lepidochelys olivacea	9654aea2d18a99fcdeef12f3d2a0a392	735	587	117	109	460	427	612	333	434	314	482	283	44	1,0		1745625291	43,704
18822	Lepidochelys olivacea	947867cc6e5739e1a09cf39dbe7d5399	463	383	75	68	353	254	324	316	274	242	266	206	0	3,0		1686783952	33,204
19065	LEPIDOCHELYS OLIVACEA	abfceb8c50fd88437160457d95774f5b	644	506	111	84	490	411	456	360	380	292	351	288	39	1,0		1689755054	39,692
